url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,country
https://www.reuters.com/article/us-turkey-markets-lira-graphic/graphic-markets-see-more-turkish-lira-losses-and-more-cenbank-moves-to-support-it-idUSKCN1IQ24K,https://mobile.reuters.com/article/amp/idUSKCN1IQ24K,Graphic : Markets see more Turkish lira losses and more cenbank moves to support it,20180525T203000Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20180525&t=2&i=1265932306&r=LYNXNPEE4O19R,reuters.com,English,United States,Turkey
https://in.reuters.com/article/us-turkey-markets-lira-graphic/graphic-markets-see-more-turkish-lira-losses-and-more-cenbank-moves-to-support-it-idINKCN1IQ24K,https://in.mobile.reuters.com/article/amp/idINKCN1IQ24K,Graphic : Markets see more Turkish lira losses and more cenbank moves to support it,20180525T153000Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20180525&t=2&i=1265921033&r=LYNXNPEE4O19R,in.reuters.com,English,United States,Turkey
https://www.reuters.com/article/uk-turkey-markets-lira-graphic/graphic-markets-see-more-turkish-lira-losses-and-more-central-bank-moves-to-support-it-idUSKCN1IQ24U,https://mobile.reuters.com/article/amp/idUSKCN1IQ24U,Graphic - Markets see more Turkish lira losses and more central bank moves to support it,20180525T151500Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20180525&t=2&i=1265922288&r=LYNXNPEE4O19W,reuters.com,English,United States,Turkey
https://in.reuters.com/article/uk-turkey-economy-business/lira-weakness-reflects-quick-fix-government-measures-business-lobby-says-idUSKCN1IP2KJ,https://in.mobile.reuters.com/article/amp/idUSKCN1IP2KJ,"Lira weakness reflects quick - fix government measures , business lobby says",20180524T160000Z,https://s3.reutersmedia.net/resources/r/?m=02&d=20180524&t=2&i=1265546390&r=LYNXNPEE4N1J7,in.reuters.com,English,United States,Turkey
https://www.reuters.com/article/uk-turkey-economy-business/lira-weakness-reflects-quick-fix-government-measures-business-lobby-says-idUSKCN1IP2KJ,https://mobile.reuters.com/article/amp/idUSKCN1IP2KJ,"Lira weakness reflects quick - fix government measures , business lobby says",20180524T153000Z,https://s3.reutersmedia.net/resources/r/?m=02&d=20180524&t=2&i=1265546390&r=LYNXNPEE4N1J7,reuters.com,English,United States,Turkey
https://www.wamda.com/2018/06/does-turkey-currency-dip-mean-local-startups,,Wamda,20180604T093000Z,https://wamda-prod.s3.amazonaws.com/feature-images/2a6389ea90a17d7.jpg,wamda.com,English,Egypt,Turkey
https://www.marketwatch.com/story/whats-troubling-the-turkey-etf-2018-05-30-12464158,,What Troubling The Turkey ETF,20180530T230000Z,,marketwatch.com,English,United States,Turkey
http://www.hurriyetdailynews.com/lira-slips-turkish-central-bank-takes-action-132702,http://www.hurriyetdailynews.com/amp/lira-slips-turkish-central-bank-takes-action-132702,"Lira slips , Turkish Central Bank takes action",20180601T153000Z,,hurriyetdailynews.com,English,Turkey,Turkey
https://www.middle-east-online.com/en/turkey-lira-hits-record-lows-erdogan-comments,,Turkey lira hits record lows on Erdogan comments |,20180516T111500Z,https://s3.eu-west-2.amazonaws.com/meo.prod/styles/file_watermark_616376.jpeg?1wHzwuzEh1OK1ICdlXE5zcrgdGUdsipF,middle-east-online.com,English,Iraq,Turkey
https://www.marketwatch.com/story/heres-how-turkeys-currency-woes-could-undermine-erdogans-re-election-bid-2018-05-24,https://www.marketwatch.com/amp/story/guid/8F282D22-5F78-11E8-A9FE-6162988145BC,Here how Turkey currency woes could undermine Erdogan re - election bid,20180524T211500Z,http://s.marketwatch.com/public/resources/MWimages/MW-GJ850_Erdoga_ZG_20180524151742.jpg,marketwatch.com,English,United States,Turkey
https://gulfnews.com/business/property/gulf-investors-get-a-jolt-of-turkish-lira-shock-1.2234595,http://m.gulfnews.com/amp/business/property/gulf-investors-get-a-jolt-of-turkish-lira-shock-1.2234595,Gulf investors get a jolt of Turkish lira shock,20180610T140000Z,,gulfnews.com,English,United Arab Emirates,Turkey
https://uk.reuters.com/article/turkey-currency/update-3-turkish-lira-weakens-rising-inflation-worries-weigh-idUKL5N1T30SM,https://uk.mobile.reuters.com/article/amp/idUKL5N1T30SM,"UPDATE 3 - Turkish lira weakens , rising inflation worries weigh",20180601T173000Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,Turkey
